folder,name,title,original_name,src,origin_folders,dupes_removed,md5
Photos Memories/CR/Outro,CR Out5av.m4a,CR Out5av,CR_Out5av.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO/CR_Out5av.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO",0,8eaf85e1e8ad03692e4d89045290891f
Photos Memories/CR/Outro,CR Out5aw.m4a,CR Out5aw,CR_Out5aw.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO/CR_Out5aw.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO",0,8a1aaf91560bf80b3890145fbdcf35f7
Photos Memories/CR/Outro,CR Out5ax.m4a,CR Out5ax,CR_Out5ax.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO/CR_Out5ax.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO",0,daebdf1b80b4a53226dc94e8b8ad9922
Photos Memories/CR/Outro,CR Out5ay.m4a,CR Out5ay,CR_Out5ay.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO/CR_Out5ay.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO",0,3f942cd8e2d3642b75519c8709ece822
Photos Memories/CR/Outro,CR Out5az.m4a,CR Out5az,CR_Out5az.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO/CR_Out5az.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO",0,9271aa9ad4a2c691314bcda2fee2ab90
Photos Memories/CR/Outro,CR Out5za.m4a,CR Out5za,CR_Out5za.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO/CR_Out5za.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO",0,3fd681f3eccff2f44fa6ad6c53b270d6
Photos Memories/CR/Outro,CR Out5zab.m4a,CR Out5zab,CR_Out5zab.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO/CR_Out5zab.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO",0,99f8c7c17a70fbc9708cf9ecec49e180
Photos Memories/CR/Outro,CR Out5zac.m4a,CR Out5zac,CR_Out5zac.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO/CR_Out5zac.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO",0,9a25ab9de6e0b4cfc807664afa5f8b33
Photos Memories/CR/Outro,CR Out5zad.m4a,CR Out5zad,CR_Out5zad.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO/CR_Out5zad.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO",0,ca69b2c62c2be452ee9e5e4febd5fe47
Photos Memories/CR/Outro,CR Out5zae.m4a,CR Out5zae,CR_Out5zae.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO/CR_Out5zae.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO",0,4d1ac34824e8bd8a84d2fe713aaddee5
Photos Memories/CR/Outro,CR Out5zaf.m4a,CR Out5zaf,CR_Out5zaf.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO/CR_Out5zaf.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO",0,8a11a6b27a460750488689f0c2ef1e5c
Photos Memories/CR/Outro,CR Out5zag.m4a,CR Out5zag,CR_Out5zag.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO/CR_Out5zag.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO",0,bfd37ce1850fad6a76cf1193f1fcde4c
Photos Memories/CR/Outro,CR Out5zah.m4a,CR Out5zah,CR_Out5zah.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO/CR_Out5zah.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO",0,3bdbaf351e99c5e74a76076b9d2b0e32
Photos Memories/CR/Outro,CR Out5zai.m4a,CR Out5zai,CR_Out5zai.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO/CR_Out5zai.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO",0,8b364b0515983c5b7ee7338e8e266221
Photos Memories/CR/Outro,CR Out5zaj.m4a,CR Out5zaj,CR_Out5zaj.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO/CR_Out5zaj.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO",0,57f19e069aedb32bfb65bc539254e984
Photos Memories/CR/Outro,CR Out5zak.m4a,CR Out5zak,CR_Out5zak.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO/CR_Out5zak.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO",0,3c65ac61afb9ae965420e71e26825e30
Photos Memories/CR/Outro,CR Out5zakb.m4a,CR Out5zakb,CR_Out5zakb.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO/CR_Out5zakb.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO",0,21c1cc2420368c190500c7efbaca2a54
Photos Memories/CR/Outro,CR Out90a.m4a,CR Out90a,CR_Out90a.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO/CR_Out90a.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/C894B320-6211-4AB1-8F74-92D85E5D6416.smsbundle/OUTRO",0,645b1e9f12632105d2660381df374d41
Photos Memories/xgame/Body,xgame Body01a.m4a,xgame Body01a,xgame_Body01a.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body01a.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,b92003a030a200c5519e740a43f5efd8
Photos Memories/xgame/Body,xgame Body01b.m4a,xgame Body01b,xgame_Body01b.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body01b.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,61d4cc71a7be9936a5434308fcf4c309
Photos Memories/xgame/Body,xgame Body01c.m4a,xgame Body01c,xgame_Body01c.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body01c.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,7daf34c7bb225361a4147ac9b844ed55
Photos Memories/xgame/Body,xgame Body01d.m4a,xgame Body01d,xgame_Body01d.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body01d.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,e4d2eb637452df7395d186637b45b269
Photos Memories/xgame/Body,xgame Body02a.m4a,xgame Body02a,xgame_Body02a.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body02a.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,4966036f9df984cda435bd81d768ac59
Photos Memories/xgame/Body,xgame Body03a.m4a,xgame Body03a,xgame_Body03a.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body03a.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,fb41d51589a24e370d14b86f273119ac
Photos Memories/xgame/Body,xgame Body03b.m4a,xgame Body03b,xgame_Body03b.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body03b.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,3503d25b7fd938a925c9c9d1cbca9825
Photos Memories/xgame/Body,xgame Body03c.m4a,xgame Body03c,xgame_Body03c.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body03c.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,2f534f7784cd4bedfe0aa7ad29aac4c6
Photos Memories/xgame/Body,xgame Body03d.m4a,xgame Body03d,xgame_Body03d.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body03d.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,d2c348f2da75326ed9204a6b53ffefff
Photos Memories/xgame/Body,xgame Body04a.m4a,xgame Body04a,xgame_Body04a.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body04a.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,ceefccfab1063d1fb63996108f73babe
Photos Memories/xgame/Body,xgame Body04b.m4a,xgame Body04b,xgame_Body04b.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body04b.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,a5b5a9e9623d7d9689f5375bbfe28bbb
Photos Memories/xgame/Body,xgame Body04c.m4a,xgame Body04c,xgame_Body04c.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body04c.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,3ee0366049229662ad972be0b50a7aa6
Photos Memories/xgame/Body,xgame Body04d.m4a,xgame Body04d,xgame_Body04d.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body04d.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,25462324d0b28ba92a4d1189f401fca6
Photos Memories/xgame/Body,xgame Body05a.m4a,xgame Body05a,xgame_Body05a.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body05a.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,7b04dc4f1828bb95b25f3523c6fef783
Photos Memories/xgame/Body,xgame Body06a.m4a,xgame Body06a,xgame_Body06a.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body06a.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,9da24a22a39cb262dbab97c1369b9810
Photos Memories/xgame/Body,xgame Body06b.m4a,xgame Body06b,xgame_Body06b.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body06b.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,8d9ac6402cb3c254a2eb4fff99005192
Photos Memories/xgame/Body,xgame Body06c.m4a,xgame Body06c,xgame_Body06c.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body06c.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,ff7a0c7e5496f4f91fd70e3faff97a7f
Photos Memories/xgame/Body,xgame Body06d.m4a,xgame Body06d,xgame_Body06d.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body06d.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,3540e869382a0dc5c8f82995be18115a
Photos Memories/xgame/Body,xgame Body07a.m4a,xgame Body07a,xgame_Body07a.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body07a.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,b99af71bbb9ccefd0d209635032bcfac
Photos Memories/xgame/Body,xgame Body07b.m4a,xgame Body07b,xgame_Body07b .m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body07b .m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,c79d704ea600fb24e2332df71a165f2e
Photos Memories/xgame/Body,xgame Body07c.m4a,xgame Body07c,xgame_Body07c.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY/xgame_Body07c.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/BODY",0,d5ec46ba16ee6bb7e23539f7a41d7339
Photos Memories/xgame/Crossfade,xgame Body02a-6-Body4a.m4a,xgame Body02a-6-Body4a,xgame_Body02a-6-Body4a.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/CROSSFADE/xgame_Body02a-6-Body4a.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/CROSSFADE",0,d72dab10531cc9e01845fbd3499a9bdd
Photos Memories/xgame/Crossfade,xgame Body05a-3-Body7c.m4a,xgame Body05a-3-Body7c,xgame_Body05a-3-Body7c.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/CROSSFADE/xgame_Body05a-3-Body7c.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/CROSSFADE",0,2f846875981b02169b3b603ee0b5052b
Photos Memories/xgame/Crossfade,xgame Body07a-2-Out0.m4a,xgame Body07a-2-Out0,xgame_Body07a-2-Out0.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/CROSSFADE/xgame_Body07a-2-Out0.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/CROSSFADE",0,22b07c055c9fba658a86c58134ab84b5
Photos Memories/xgame/Intro,xgame In0 1beat.m4a,xgame In0 1beat,xgame_In0_1beat.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/INTRO/xgame_In0_1beat.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/INTRO",0,631145721fd8012cbf6b934b59e9907e
Photos Memories/xgame/Intro,xgame In1 2beat.m4a,xgame In1 2beat,xgame_In1_2beat.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/INTRO/xgame_In1_2beat.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/INTRO",0,21cb9905031d38af04b2b5b0bb5647b2
Photos Memories/xgame/Outro,xgame Out0.m4a,xgame Out0,xgame_Out0.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/OUTRO/xgame_Out0.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/D8379B0A-5068-42F9-8054-225D218AC1BE.smsbundle/OUTRO",0,f7e756f5125649201a5c335fe9e755c5
Photos Memories/Misc,e5fc4933-8a24-410e-9e4a-ec155980a389.m4a,e5fc4933-8a24-410e-9e4a-ec155980a389,e5fc4933-8a24-410e-9e4a-ec155980a389.m4a,"23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/e5fc4933-8a24-410e-9e4a-ec155980a389.smsbundle/e5fc4933-8a24-410e-9e4a-ec155980a389.m4a","23G83__iPhone18,2/System/Library/Photos/Resources/FlexAudio/e5fc4933-8a24-410e-9e4a-ec155980a389.smsbundle",0,396d22c2841a3c0cadaf47268e7656f0
Accessibility/Other,Music Haptics Sample Track.m4a,Music Haptics Sample Track,MusicHaptics_SampleTrack.m4a,"23G83__iPhone18,2/System/Library/PreferenceBundles/AccessibilitySettings.bundle/MusicHaptics_SampleTrack.m4a","23G83__iPhone18,2/System/Library/PreferenceBundles/AccessibilitySettings.bundle",0,390b4fcbb1d331be6e4d0fc321c0ccc9
Siri & Voices/Voice Assets,zh-CN Limu.caf,zh-CN Limu,zh-CN_limu.caf,"23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/0d7c330b21db4b5ef995cc803ffc7eb61f32439c.asset/AssetData/zh-CN_limu.caf","23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/0d7c330b21db4b5ef995cc803ffc7eb61f32439c.asset/AssetData",0,bcb079e6cf9cf0043eb2bf55e5a56cbf
Siri & Voices/Voice Assets,zh-CN Limu Buddy.caf,zh-CN Limu Buddy,zh-CN_limu_Buddy.caf,"23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/0d7c330b21db4b5ef995cc803ffc7eb61f32439c.asset/AssetData/zh-CN_limu_Buddy.caf","23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/0d7c330b21db4b5ef995cc803ffc7eb61f32439c.asset/AssetData",0,fe18f4ac124fbe62cc5c9b9394cb650c
Siri & Voices/Voice Assets,zh-CN Linfei.caf,zh-CN Linfei,zh-CN_linfei.caf,"23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/0d7c330b21db4b5ef995cc803ffc7eb61f32439c.asset/AssetData/zh-CN_linfei.caf","23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/0d7c330b21db4b5ef995cc803ffc7eb61f32439c.asset/AssetData",0,c601b75b6d93415d49ce45de7e7009e4
Siri & Voices/Voice Assets,zh-CN Linfei Buddy.caf,zh-CN Linfei Buddy,zh-CN_linfei_Buddy.caf,"23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/0d7c330b21db4b5ef995cc803ffc7eb61f32439c.asset/AssetData/zh-CN_linfei_Buddy.caf","23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/0d7c330b21db4b5ef995cc803ffc7eb61f32439c.asset/AssetData",0,d5b0e5de656fbb5463f23df6d6196bd7
Siri & Voices/Voice Assets,pt-BR Nando.caf,pt-BR Nando,pt-BR_nando.caf,"23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/0d886f5bd1eea78b0d759f9c55896d6e633db0cc.asset/AssetData/pt-BR_nando.caf","23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/0d886f5bd1eea78b0d759f9c55896d6e633db0cc.asset/AssetData",0,263f43e8071403391f99b6e0b3147ca9
Siri & Voices/Voice Assets,pt-BR Nando Buddy.caf,pt-BR Nando Buddy,pt-BR_nando_Buddy.caf,"23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/0d886f5bd1eea78b0d759f9c55896d6e633db0cc.asset/AssetData/pt-BR_nando_Buddy.caf","23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/0d886f5bd1eea78b0d759f9c55896d6e633db0cc.asset/AssetData",0,4e2af502f1ce7c1288adb79c796b05f7
Siri & Voices/Voice Assets,pt-BR Sandra.caf,pt-BR Sandra,pt-BR_sandra.caf,"23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/0d886f5bd1eea78b0d759f9c55896d6e633db0cc.asset/AssetData/pt-BR_sandra.caf","23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/0d886f5bd1eea78b0d759f9c55896d6e633db0cc.asset/AssetData",0,36c85b64cc545f5246939c148027b8b8
Siri & Voices/Voice Assets,pt-BR Sandra Buddy.caf,pt-BR Sandra Buddy,pt-BR_sandra_Buddy.caf,"23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/0d886f5bd1eea78b0d759f9c55896d6e633db0cc.asset/AssetData/pt-BR_sandra_Buddy.caf","23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/0d886f5bd1eea78b0d759f9c55896d6e633db0cc.asset/AssetData",0,a18f3d6fb98cf7eeb5facd94e81066d7
Siri & Voices/Voice Assets,fi-FI Satu.caf,fi-FI Satu,fi-FI_satu.caf,"23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/1e172a7c270a2207f1ad700cab5b909bdc00d1d7.asset/AssetData/fi-FI_satu.caf","23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/1e172a7c270a2207f1ad700cab5b909bdc00d1d7.asset/AssetData",0,6c34d89608194ea76f32c9bc1adee59f
Siri & Voices/Voice Assets,fi-FI Satu Buddy.caf,fi-FI Satu Buddy,fi-FI_satu_Buddy.caf,"23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/1e172a7c270a2207f1ad700cab5b909bdc00d1d7.asset/AssetData/fi-FI_satu_Buddy.caf","23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/1e172a7c270a2207f1ad700cab5b909bdc00d1d7.asset/AssetData",0,8009765e0d822936893edf28a38d8e38
Siri & Voices/Voice Assets,fi-FI Suvi.caf,fi-FI Suvi,fi-FI_suvi.caf,"23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/1e172a7c270a2207f1ad700cab5b909bdc00d1d7.asset/AssetData/fi-FI_suvi.caf","23G83__iPhone18,2/System/Library/PreinstalledAssetsV2/RequiredByOs/com_apple_MobileAsset_VoiceServices_VoiceResources/1e172a7c270a2207f1ad700cab5b909bdc00d1d7.asset/AssetData",0,d88ae8ca40b107ccf3239b3e2f0365cf
